Variables="X","Y","P","temp","RHO","S","phase"

Zone I=    20,J=    40, F=POINT
 70.976020 169.53484 4250031.1 123.36842 58.676543 2.1390720 1.6842105
 72.131000 169.53484 3718777.2 107.94736 51.341975 1.8716880 1.4736842
 73.285980 169.53484 3187523.3 92.526315 44.007407 1.6043040 1.2631578
 74.440960 169.53484 2656269.4 77.105263 36.672839 1.3369200 1.0526315
 75.595940 169.53484 2125015.5 61.684210 29.338271 1.0695360 0.8421052
 76.750920 169.53484 1593761.6 46.263157 22.003703 0.8021520 0.6315789
 77.905900 169.53484 1062507.7 30.842105 14.669135 0.5347680 0.4210526
 79.060880 169.53484 531253.89 15.421052 7.3345678 0.2673840 0.2105263
 80.215860 169.53484       0.0       0.0       0.0       0.0       0.0
 58.271240 170.08130 9831102.0     293.0 135.66397 5.0937475       4.0
